Date,Adj Close
2005-01-03,7.521260
2005-01-04,7.554466
2005-01-05,7.305418
2005-01-06,7.410570
2005-01-07,7.338627
2005-01-10,7.360764
2005-01-11,7.338627
2005-01-12,7.360764
2005-01-13,7.399502
2005-01-14,7.521260
2005-01-18,7.582139
2005-01-19,7.554466
2005-01-20,7.504656
2005-01-21,7.526796
2005-01-24,7.482521
2005-01-25,7.471451
2005-01-26,7.587672
2005-01-27,7.582139
2005-01-28,7.637485
2005-01-31,7.637485
2006-01-03,13.327964
2006-01-04,13.480288
2006-01-05,13.638462
2006-01-06,13.790785
2006-01-09,13.913808
2006-01-10,14.095422
2006-01-11,13.954821
2006-01-12,13.954821
2006-01-13,14.025121
2006-01-17,13.779068
2006-01-18,13.697039
2006-01-19,13.749775
2006-01-20,13.913808
2006-01-23,14.001685
2006-01-24,14.195014
2006-01-25,14.482077
2006-01-26,14.757425
2006-01-27,15.354984
2006-01-30,14.997627
2006-01-31,15.167516
2007-01-03,21.039482
2007-01-04,21.362026
2007-01-05,20.984692
2007-01-08,20.729090
2007-01-09,20.716915
2007-01-10,20.996870
2007-01-11,20.948185
2007-01-12,21.514187
2007-01-16,21.757629
2007-01-17,21.544619
2007-01-18,21.581129
2007-01-19,21.635908
2007-01-22,21.453329
2007-01-23,21.593302
2007-01-24,21.635908
2007-01-25,21.666340
2007-01-26,21.648081
2007-01-29,21.757629
2007-01-30,21.818483
2007-01-31,21.873262
2008-01-02,24.152977
2008-01-03,23.362513
2008-01-04,22.070175
2008-01-07,22.001162
2008-01-08,21.229517
2008-01-09,21.850601
2008-01-10,21.913330
2008-01-11,21.750217
2008-01-14,22.314838
2008-01-15,21.436543
2008-01-16,21.856871
2008-01-17,21.342447
2008-01-18,20.677448
2008-01-22,21.593386
2008-01-23,23.073929
2008-01-24,23.180576
2008-01-25,23.105295
2008-01-28,23.958490
2008-01-29,23.613453
2008-01-30,23.142946
2008-01-31,22.434032
2009-01-02,20.388601
2009-01-05,19.751862
2009-01-06,20.758947
2009-01-07,20.538040
2009-01-08,20.719963
2009-01-09,20.330130
2009-01-12,19.271059
2009-01-13,20.122208
2009-01-14,19.563440
2009-01-15,19.433493
2009-01-16,21.025337
2009-01-20,18.705797
2009-01-21,20.440575
2009-01-22,19.712879
2009-01-23,20.434078
2009-01-26,21.025337
2009-01-27,21.148787
2009-01-28,22.805599
2009-01-29,21.844002
2009-01-30,20.726460
2010-01-04,33.816151
2010-01-05,34.038670
2010-01-06,33.580139
2010-01-07,33.876831
2010-01-08,34.254433
2010-01-11,34.085857
2010-01-12,33.688011
2010-01-13,33.849865
2010-01-14,34.052143
2010-01-15,33.714996
2010-01-19,34.423008
2010-01-20,34.018433
2010-01-21,34.031918
2010-01-22,33.108124
2010-01-25,32.899094
2010-01-26,32.703548
2010-01-27,32.791214
2010-01-28,32.352905
2010-01-29,32.366394
2011-01-03,36.393845
2011-01-04,35.604652
2011-01-05,35.772266
2011-01-06,36.261147
2011-01-07,36.324005
2011-01-10,36.624317
2011-01-11,36.540504
2011-01-12,36.945591
2011-01-13,37.504307
2011-01-14,37.567169
2011-01-18,37.630016
2011-01-19,36.875736
2011-01-20,36.044643
2011-01-21,36.149410
2011-01-24,36.575424
2011-01-25,37.755733
2011-01-26,37.162098
2011-01-27,37.574142
2011-01-28,37.546219
2011-01-31,37.993183
2012-01-03,48.506191
2012-01-04,47.906727
2012-01-05,48.316113
2012-01-06,48.776688
2012-01-09,48.732826
2012-01-10,48.908276
2012-01-11,49.098370
2012-01-12,48.842480
2012-01-13,48.637787
2012-01-17,48.981377
2012-01-18,49.215324
2012-01-19,49.376156
2012-01-20,49.770931
2012-01-23,50.004879
2012-01-24,49.456577
2012-01-25,50.326538
2012-01-26,50.874847
2012-01-27,51.189205
2012-01-30,50.882153
2012-01-31,51.803303
2013-01-02,52.389790
2013-01-03,52.176449
2013-01-04,52.359322
2013-01-07,52.275505
2013-01-08,52.191685
2013-01-09,52.572651
2013-01-10,52.740288
2013-01-11,53.212658
2013-01-14,53.738403
2013-01-15,54.218414
2013-01-16,53.928867
2013-01-17,53.768867
2013-01-18,54.469833
2013-01-22,54.203171
2013-01-23,53.776489
2013-01-24,53.464108
2013-01-25,55.117470
2013-01-28,55.414612
2013-01-29,53.906013
2013-01-30,53.410770
2013-01-31,51.742153
2014-01-02,39.858360
2014-01-03,40.148415
2014-01-06,40.067837
2014-01-07,40.172581
2014-01-08,39.866409
2014-01-09,40.043659
2014-01-10,40.285378
2014-01-13,40.454571
2014-01-14,41.252224
2014-01-15,42.307693
2014-01-16,42.565533
2014-01-17,41.711483
2014-01-21,42.726669
2014-01-22,42.106277
2014-01-23,42.259361
2014-01-24,42.178783
2014-01-27,41.501999
2014-01-28,41.993481
2014-01-29,40.527081
2014-01-30,40.245098
2014-01-31,41.083023
2015-01-02,56.519100
2015-01-05,57.608459
2015-01-06,57.429741
2015-01-07,57.889305
2015-01-08,58.646759
2015-01-09,58.025478
2015-01-12,58.570156
2015-01-13,59.395691
2015-01-14,60.442505
2015-01-15,60.876537
2015-01-16,61.361652
2015-01-20,61.940365
2015-01-21,61.778679
2015-01-22,62.561638
2015-01-23,62.680790
2015-01-26,63.021225
2015-01-27,62.995689
2015-01-28,63.310577
2015-01-29,63.063770
2015-01-30,62.076538
2016-01-04,69.104713
2016-01-05,69.186333
2016-01-06,69.830215
2016-01-07,69.630707
2016-01-08,69.866493
2016-01-11,71.281250
2016-01-12,70.809669
2016-01-13,70.401558
2016-01-14,71.063583
2016-01-15,69.213539
2016-01-19,68.107124
2016-01-20,65.876198
2016-01-21,65.749237
2016-01-22,67.798798
2016-01-25,68.669403
2016-01-26,71.217751
2016-01-27,69.866493
2016-01-28,72.070229
2016-01-29,72.623421
2017-01-03,93.540131
2017-01-04,96.505630
2017-01-05,99.075729
2017-01-06,97.946014
2017-01-09,96.778656
2017-01-10,96.364410
2017-01-11,96.213776
2017-01-12,96.496216
2017-01-13,96.298523
2017-01-17,97.287018
2017-01-18,98.501450
2017-01-19,98.614426
2017-01-20,99.602921
2017-01-23,99.838280
2017-01-24,101.062126
2017-01-25,101.099792
2017-01-26,101.269249
2017-01-27,100.196022
2017-01-30,100.186600
2017-01-31,101.325737
2018-01-02,109.609818
2018-01-03,110.611931
2018-01-04,109.240105
2018-01-05,109.940605
2018-01-08,111.059471
2018-01-09,109.551437
2018-01-10,106.574287
2018-01-11,105.017609
2018-01-12,102.916084
2018-01-16,104.570053
2018-01-17,104.112785
2018-01-18,104.064133
2018-01-19,104.394936
2018-01-22,106.379692
2018-01-23,108.101784
2018-01-24,107.848816
2018-01-25,108.393654
2018-01-26,108.627159
2018-01-29,104.463043
2018-01-30,103.674965
2018-01-31,108.919037
