Date,Adj Close
1970-01-02,1.624962
1970-01-05,1.640555
1970-01-06,1.641668
1970-01-07,1.642782
1970-01-08,1.646124
1970-01-09,1.643896
1970-01-12,1.638327
1970-01-13,1.666727
1970-01-14,1.665057
1970-01-15,1.699583
1970-01-16,1.647237
1970-01-19,1.559251
1970-01-20,1.588208
1970-01-21,1.581527
1970-01-22,1.585980
1970-01-23,1.585980
1970-01-26,1.552569
1970-01-27,1.538090
1970-01-28,1.519155
1970-01-29,1.508018
1970-01-30,1.493262
1971-01-04,1.412390
1971-01-05,1.427056
1971-01-06,1.434953
1971-01-07,1.427056
1971-01-08,1.419159
1971-01-11,1.410134
1971-01-12,1.424799
1971-01-13,1.424236
1971-01-14,1.419159
1971-01-15,1.398853
1971-01-18,1.406749
1971-01-19,1.411263
1971-01-20,1.420287
1971-01-21,1.423671
1971-01-22,1.428184
1971-01-25,1.451875
1971-01-26,1.471052
1971-01-27,1.455258
1971-01-28,1.432695
1971-01-29,1.468795
1972-01-03,1.527673
1972-01-04,1.559786
1972-01-05,1.564374
1972-01-06,1.564374
1972-01-07,1.554052
1972-01-10,1.550611
1972-01-11,1.564374
1972-01-12,1.570108
1972-01-13,1.564374
1972-01-14,1.605663
1972-01-17,1.603368
1972-01-18,1.603368
1972-01-19,1.620571
1972-01-20,1.667595
1972-01-21,1.689386
1972-01-24,1.653832
1972-01-25,1.679063
1972-01-26,1.691680
1972-01-27,1.689386
1972-01-28,1.689386
1972-01-31,1.688240
1973-01-02,1.902870
1973-01-03,1.904033
1973-01-04,1.915666
1973-01-05,1.948233
1973-01-08,1.948233
1973-01-09,1.942418
1973-01-10,1.914502
1973-01-11,1.931949
1973-01-12,1.954048
1973-01-15,1.969168
1973-01-16,1.965679
1973-01-17,1.972658
1973-01-18,1.995339
1973-01-19,2.042447
1973-01-22,2.028488
1973-01-23,2.066870
1973-01-24,2.028488
1973-01-26,2.036629
1973-01-29,2.054077
1973-01-30,2.042447
1973-01-31,2.026161
1974-01-02,1.431944
1974-01-03,1.411298
1974-01-04,1.361158
1974-01-07,1.340511
1974-01-08,1.344936
1974-01-09,1.343461
1974-01-10,1.350836
1974-01-11,1.415723
1974-01-14,1.398025
1974-01-15,1.410560
1974-01-16,1.437842
1974-01-17,1.479134
1974-01-18,1.451115
1974-01-21,1.445216
1974-01-22,1.473236
1974-01-23,1.462912
1974-01-24,1.454064
1974-01-25,1.457014
1974-01-28,1.441530
1974-01-29,1.434893
1974-01-30,1.452590
1974-01-31,1.446691
1975-01-02,1.022146
1975-01-03,1.013824
1975-01-06,1.008528
1975-01-07,1.003231
1975-01-08,0.988100
1975-01-09,1.019876
1975-01-10,1.036521
1975-01-13,1.024416
1975-01-14,1.018364
1975-01-15,0.989613
1975-01-16,0.972968
1975-01-17,0.957079
1975-01-20,0.968428
1975-01-21,0.966159
1975-01-22,0.989613
1975-01-23,0.986587
1975-01-24,0.985830
1975-01-27,0.985830
1975-01-28,1.087969
1975-01-29,1.133364
1975-01-30,1.106884
1975-01-31,1.139417
1976-01-02,1.415944
1976-01-05,1.437824
1976-01-06,1.433917
1976-01-07,1.428446
1976-01-08,1.440167
1976-01-09,1.445639
1976-01-12,1.473768
1976-01-13,1.464392
1976-01-14,1.508152
1976-01-15,1.497994
1976-01-16,1.512841
1976-01-19,1.562852
1976-01-20,1.580823
1976-01-21,1.547222
1976-01-22,1.562852
1976-01-23,1.589420
1976-01-26,1.589420
1976-01-27,1.562070
1976-01-28,1.569103
1976-01-29,1.603485
1976-01-30,1.611299
1977-01-03,1.781648
1977-01-04,1.759095
1977-01-05,1.765540
1977-01-06,1.765540
1977-01-07,1.752651
