Date,Adj Close
1995-01-03,6.941220
1995-01-04,6.984603
1995-01-05,7.158135
1995-01-06,7.027989
1995-01-09,7.114750
1995-01-10,7.114750
1995-01-11,7.071372
1995-01-12,7.071372
1995-01-13,7.027989
1995-01-16,7.071372
1995-01-17,6.984603
1995-01-18,6.897837
1995-01-19,6.984603
1995-01-20,6.941220
1995-01-23,6.854456
1995-01-24,6.811072
1995-01-25,6.811072
1995-01-26,6.767692
1995-01-27,6.724306
1995-01-30,6.854456
1995-01-31,6.897837
1996-01-02,9.115952
1996-01-03,8.928960
1996-01-04,8.741969
1996-01-05,8.695217
1996-01-08,8.741969
1996-01-09,8.788713
1996-01-10,8.648470
1996-01-11,8.695217
1996-01-12,8.741969
1996-01-15,8.695217
1996-01-16,8.975710
1996-01-17,8.882210
1996-01-18,8.835459
1996-01-19,8.882210
1996-01-22,8.835459
1996-01-23,8.835459
1996-01-24,8.835459
1996-01-25,8.835459
1996-01-26,8.741969
1996-01-29,8.695217
1996-01-30,8.741969
1996-01-31,8.928960
1997-01-02,13.973132
1997-01-03,13.824477
1997-01-06,13.725378
1997-01-07,13.626278
1997-01-08,13.576731
1997-01-09,13.626278
1997-01-10,13.626278
1997-01-13,13.675826
1997-01-14,13.675826
1997-01-15,13.725378
1997-01-16,13.824477
1997-01-17,13.874026
1997-01-20,14.369534
1997-01-21,14.666833
1997-01-22,14.716385
1997-01-23,14.567730
1997-01-24,14.518181
1997-01-27,14.468637
1997-01-28,14.468637
1997-01-29,14.369534
1997-01-30,14.220881
1997-01-31,14.270433
1998-01-02,16.206915
1998-01-05,16.258699
1998-01-06,16.103367
1998-01-07,16.103367
1998-01-08,15.948027
1998-01-09,16.051584
1998-01-12,15.948027
1998-01-13,16.103367
1998-01-14,16.051584
1998-01-15,15.792679
1998-01-16,15.896246
1998-01-20,15.999801
1998-01-21,15.844465
1998-01-22,15.740905
1998-01-23,15.740905
1998-01-26,15.792679
1998-01-27,15.740905
1998-01-28,15.792679
1998-01-29,15.792679
1998-01-30,15.689126
1999-01-04,14.862556
1999-01-05,14.889924
1999-01-06,14.889924
1999-01-07,14.862556
1999-01-08,14.807817
1999-01-11,14.862556
1999-01-12,14.807817
1999-01-13,14.698334
1999-01-14,14.698334
1999-01-15,14.725706
1999-01-19,14.753071
1999-01-20,14.889924
1999-01-21,14.889924
1999-01-22,14.780445
1999-01-25,14.643596
1999-01-26,14.451994
1999-01-27,14.451994
1999-01-28,14.342507
1999-01-29,14.041425
2000-01-03,15.808740
2000-01-04,15.459377
2000-01-05,15.604947
2000-01-06,16.128994
2000-01-07,16.536581
2000-01-10,16.740377
2000-01-11,16.391024
2000-01-12,16.361898
2000-01-13,16.303673
2000-01-14,16.303673
2000-01-18,16.012541
2000-01-19,16.565693
2000-01-20,16.391024
2000-01-21,16.420134
2000-01-24,16.420134
2000-01-25,16.420134
2000-01-26,16.361898
2000-01-27,16.391024
2000-01-28,16.187218
2000-01-31,16.070757
2001-01-02,24.300617
2001-01-03,24.300617
2001-01-04,24.177896
2001-01-05,23.594927
2001-01-08,23.502874
2001-01-09,23.625614
2001-01-10,23.472197
2001-01-11,23.472197
2001-01-12,23.318775
2001-01-16,22.858538
2001-01-17,23.165371
2001-01-18,23.318775
2001-01-19,23.318775
2001-01-22,23.103996
2001-01-23,23.196045
2001-01-24,22.858538
2001-01-25,23.288101
2001-01-26,23.073318
2001-01-29,23.225502
2001-01-30,23.691872
2001-01-31,23.853882
2002-01-02,24.741236
2002-01-03,25.003950
2002-01-04,24.940891
2002-01-07,24.877832
2002-01-08,24.846315
2002-01-09,24.788532
2002-01-10,24.557346
2002-01-11,24.357693
2002-01-14,24.242105
2002-01-15,24.121258
2002-01-16,24.116016
2002-01-17,24.084492
2002-01-18,23.821787
2002-01-22,23.837549
2002-01-23,23.790257
2002-01-24,23.727209
2002-01-25,23.653654
2002-01-28,23.454006
2002-01-29,23.348921
2002-01-30,23.432987
2002-01-31,23.616884
2003-01-02,22.086540
2003-01-03,22.372070
2003-01-06,22.523228
2003-01-07,22.036148
2003-01-08,22.019354
2003-01-09,22.047352
2003-01-10,21.935387
2003-01-13,21.834604
2003-01-14,21.750616
2003-01-15,21.627455
2003-01-16,21.330729
2003-01-17,20.905235
2003-01-21,20.513329
2003-01-22,20.362167
2003-01-23,20.630892
2003-01-24,20.434942
2003-01-27,20.110222
2003-01-28,20.378962
2003-01-29,20.597303
2003-01-30,20.546928
2003-01-31,20.602896
2004-01-02,28.258900
2004-01-05,28.258900
2004-01-06,28.360403
2004-01-07,28.091722
2004-01-08,28.360403
2004-01-09,28.748495
2004-01-12,28.629086
2004-01-13,28.443991
2004-01-14,28.551464
2004-01-15,28.641010
2004-01-16,28.300703
2004-01-20,28.055893
2004-01-21,28.002151
2004-01-22,28.390263
2004-01-23,28.485790
2004-01-26,28.939558
2004-01-27,29.255995
2004-01-28,29.285841
2004-01-29,29.196289
2004-01-30,29.315706
2005-01-03,46.538910
2005-01-04,46.019733
2005-01-05,43.799122
2005-01-06,44.505959
2005-01-07,44.443413
2005-01-10,43.911713
2005-01-11,42.923393
2005-01-12,42.910862
2005-01-13,42.842060
2005-01-14,43.067249
2005-01-18,43.323734
2005-01-19,43.742825
2005-01-20,43.473846
2005-01-21,43.555157
2005-01-24,43.042240
2005-01-25,41.578503
2005-01-26,41.897541
2005-01-27,41.315796
2005-01-28,41.784939
2005-01-31,41.859993
2006-01-03,59.299660
2006-01-04,59.954685
2006-01-05,60.830147
2006-01-06,61.978001
2006-01-09,62.782150
2006-01-10,63.099915
2006-01-11,62.710835
2006-01-12,62.645981
2006-01-13,61.731598
2006-01-17,61.770485
2006-01-18,61.835323
2006-01-19,62.256901
2006-01-20,61.608368
2006-01-23,61.789925
2006-01-24,62.898911
2006-01-25,63.748459
2006-01-26,64.390457
2006-01-27,65.045456
2006-01-30,64.163467
2006-01-31,64.513649
2007-01-03,85.794647
2007-01-04,87.767082
2007-01-05,86.767555
2007-01-08,87.827080
2007-01-09,86.214478
2007-01-10,87.520554
2007-01-11,90.239319
2007-01-12,91.005638
2007-01-16,92.998047
2007-01-17,93.517822
2007-01-18,94.570671
2007-01-19,95.616875
2007-01-22,94.723953
2007-01-23,95.876762
2007-01-24,97.715942
2007-01-25,97.609322
2007-01-26,97.815895
2007-01-29,97.109535
2007-01-30,98.728806
2007-01-31,98.862091
2008-01-02,62.729717
2008-01-03,60.312519
2008-01-04,57.696232
2008-01-07,59.708229
2008-01-08,58.142555
2008-01-09,59.412956
2008-01-10,59.646427
2008-01-11,60.333122
2008-01-14,58.904812
2008-01-15,57.373478
2008-01-16,59.557163
2008-01-17,58.410381
2008-01-18,57.119373
2008-01-22,59.316799
2008-01-23,65.552002
2008-01-24,63.333961
2008-01-25,63.107380
2008-01-28,65.579491
2008-01-29,65.531418
2008-01-30,63.759747
2008-01-31,64.398354
2009-01-02,42.759602
2009-01-05,41.555511
2009-01-06,43.892025
2009-01-07,42.501587
2009-01-08,41.039467
2009-01-09,39.097164
2009-01-12,36.588631
2009-01-13,38.473610
2009-01-14,37.355522
2009-01-15,38.545284
2009-01-16,39.584538
2009-01-20,36.072605
