Date,Adj Close
1986-01-02,0.016157
1986-01-03,0.016062
1986-01-06,0.016346
1986-01-07,0.016440
1986-01-08,0.016346
1986-01-09,0.015968
1986-01-10,0.015873
1986-01-13,0.015495
1986-01-14,0.015779
1986-01-15,0.015684
1986-01-16,0.015590
1986-01-17,0.015306
1986-01-20,0.015590
1986-01-21,0.015684
1986-01-22,0.015590
1986-01-23,0.015779
1986-01-24,0.016346
1986-01-27,0.016818
1986-01-28,0.019014
1986-01-29,0.019014
1986-01-30,0.019333
1986-01-31,0.019014
1987-01-02,0.032768
1987-01-05,0.033190
1987-01-06,0.033612
1987-01-07,0.033471
1987-01-08,0.033049
1987-01-09,0.032627
1987-01-12,0.032487
1987-01-13,0.032768
1987-01-14,0.033612
1987-01-15,0.033471
1987-01-16,0.033190
1987-01-19,0.033471
1987-01-20,0.032768
1987-01-21,0.032768
1987-01-22,0.032768
1987-01-23,0.032627
1987-01-26,0.032909
1987-01-27,0.036013
1987-01-28,0.035085
1987-01-29,0.034158
1987-01-30,0.034158
1988-01-04,0.046972
1988-01-05,0.047826
1988-01-06,0.047399
1988-01-07,0.046972
1988-01-08,0.046972
1988-01-11,0.046972
1988-01-12,0.046118
1988-01-13,0.045691
1988-01-14,0.047185
1988-01-15,0.047399
1988-01-18,0.046758
1988-01-19,0.046545
1988-01-20,0.046118
1988-01-21,0.046331
1988-01-22,0.046972
1988-01-25,0.047399
1988-01-26,0.046758
1988-01-27,0.047185
1988-01-28,0.047399
1988-01-29,0.047399
1989-01-03,0.069121
1989-01-04,0.068784
1989-01-05,0.069121
1989-01-06,0.069121
1989-01-09,0.068447
1989-01-10,0.068784
1989-01-11,0.069121
1989-01-12,0.069458
1989-01-13,0.069795
1989-01-16,0.070807
1989-01-17,0.070470
1989-01-18,0.070470
1989-01-19,0.071144
1989-01-20,0.071481
1989-01-23,0.070807
1989-01-24,0.070807
1989-01-25,0.070470
1989-01-26,0.077047
1989-01-27,0.077428
1989-01-30,0.077810
1989-01-31,0.076284
1990-01-02,0.137744
1990-01-03,0.136664
1990-01-04,0.137204
1990-01-05,0.136124
1990-01-08,0.138284
1990-01-09,0.136664
1990-01-10,0.136124
1990-01-11,0.137744
1990-01-12,0.136664
1990-01-15,0.136124
1990-01-16,0.136124
1990-01-17,0.136124
1990-01-18,0.137204
1990-01-19,0.137744
1990-01-22,0.137204
1990-01-23,0.135043
1990-01-24,0.133963
1990-01-25,0.133963
1990-01-26,0.133963
1990-01-29,0.132883
1990-01-30,0.142547
1990-01-31,0.139527
1991-01-02,0.228095
1991-01-03,0.228940
1991-01-04,0.226405
1991-01-07,0.226405
1991-01-08,0.226405
1991-01-09,0.228095
1991-01-10,0.228095
1991-01-11,0.228095
1991-01-14,0.226405
1991-01-15,0.228095
1991-01-16,0.227250
1991-01-17,0.228095
1991-01-18,0.227250
1991-01-21,0.226405
1991-01-22,0.228095
1991-01-23,0.228095
1991-01-24,0.231474
1991-01-25,0.232319
1991-01-28,0.234009
1991-01-29,0.236543
1991-01-30,0.262573
1991-01-31,0.264448
1992-01-02,0.472370
1992-01-03,0.458732
1992-01-06,0.467411
1992-01-07,0.481049
1992-01-08,0.476090
1992-01-09,0.478570
1992-01-10,0.479809
1992-01-13,0.479809
1992-01-14,0.488488
1992-01-15,0.481049
1992-01-16,0.488488
