Date,Adj Close
2005-01-03,100.700043
2005-01-04,96.621567
2005-01-05,96.129768
2005-01-06,93.665794
2005-01-07,96.298668
2005-01-10,96.899757
2005-01-11,96.144669
2005-01-12,97.058723
2005-01-13,97.033890
2005-01-14,99.338898
2005-01-18,101.291199
2005-01-19,98.012520
2005-01-20,96.333443
2005-01-21,93.531670
2005-01-24,89.776093
2005-01-25,87.987724
2005-01-26,94.008568
2005-01-27,93.432312
2005-01-28,94.555008
2005-01-31,97.177948
2006-01-03,216.208771
2006-01-04,221.181427
2006-01-05,224.162048
2006-01-06,231.325455
2006-01-09,231.941452
2006-01-10,233.362198
2006-01-11,234.291168
2006-01-12,230.317017
2006-01-13,231.618546
2006-01-17,232.045761
2006-01-18,221.017487
2006-01-19,216.814835
2006-01-20,198.439346
2006-01-23,212.368744
2006-01-24,220.083572
2006-01-25,215.100983
2006-01-26,215.731873
2006-01-27,215.344391
2006-01-30,212.030945
2006-01-31,214.932068
2007-01-03,232.284210
2007-01-04,240.068588
2007-01-05,242.020889
2007-01-08,240.227554
2007-01-09,241.181351
2007-01-10,243.148560
2007-01-11,248.245407
2007-01-12,250.868347
2007-01-16,250.510666
2007-01-17,247.033279
2007-01-18,242.338821
2007-01-19,243.292618
2007-01-22,238.866409
2007-01-23,237.977188
2007-01-24,247.922501
2007-01-25,242.467987
2007-01-26,246.317932
2007-01-29,244.643829
2007-01-30,245.562851
2007-01-31,249.129654
2008-01-02,340.381134
2008-01-03,340.450684
2008-01-04,326.377228
2008-01-07,322.527283
2008-01-08,313.799042
2008-01-09,324.489502
2008-01-10,321.275421
2008-01-11,317.062805
2008-01-14,324.797516
2008-01-15,316.764740
2008-01-16,305.984863
2008-01-17,298.453857
2008-01-18,298.185577
2008-01-22,290.286957
2008-01-23,272.537415
2008-01-24,285.388824
2008-01-25,281.369965
2008-01-28,276.193634
2008-01-29,273.481262
2008-01-30,272.363525
2008-01-31,280.326752
2009-01-02,159.621811
2009-01-05,162.965073
2009-01-06,165.950653
2009-01-07,159.964584
2009-01-08,161.544312
2009-01-09,156.517014
2009-01-12,155.334702
2009-01-13,156.144424
2009-01-14,149.512558
2009-01-15,148.528961
2009-01-16,148.866760
2009-01-20,140.461441
2009-01-21,150.560745
2009-01-22,152.259705
2009-01-23,161.300888
2009-01-26,160.888580
2009-01-27,164.668991
2009-01-28,173.208450
2009-01-29,170.550735
2009-01-30,168.171204
2010-01-04,311.349976
2010-01-05,309.978882
2010-01-06,302.164703
2010-01-07,295.130463
2010-01-08,299.064880
2010-01-11,298.612823
2010-01-12,293.332153
2010-01-13,291.648102
2010-01-14,293.019196
2010-01-15,288.126007
2010-01-19,291.911407
2010-01-20,288.329681
2010-01-21,289.606384
2010-01-22,273.227905
2010-01-25,268.255249
2010-01-26,269.457428
2010-01-27,269.298462
2010-01-28,265.418701
2010-01-29,263.257751
2011-01-03,300.222351
2011-01-04,299.114563
2011-01-05,302.567078
2011-01-06,304.767792
2011-01-07,306.228271
2011-01-10,305.120483
2011-01-11,306.014679
2011-01-12,306.441895
2011-01-13,306.352478
2011-01-14,310.073273
2011-01-18,317.748352
2011-01-19,313.833801
2011-01-20,311.359894
2011-01-21,303.938171
2011-01-24,303.565613
2011-01-25,307.952057
2011-01-26,306.258087
2011-01-27,306.402161
2011-01-28,298.553192
2011-01-31,298.240234
2012-01-03,330.555054
2012-01-04,331.980774
2012-01-05,327.375732
2012-01-06,322.909790
2012-01-09,309.218842
2012-01-10,309.556641
2012-01-11,310.957520
2012-01-12,312.785645
2012-01-13,310.475647
2012-01-17,312.259064
2012-01-18,314.410065
2012-01-19,317.718536
2012-01-20,291.101654
2012-01-23,290.868195
2012-01-24,288.588013
2012-01-25,282.904968
2012-01-26,282.214478
2012-01-27,288.116089
2012-01-30,286.978485
2012-01-31,288.180664
2013-01-02,359.288177
2013-01-03,359.496826
2013-01-04,366.600616
2013-01-07,365.001007
2013-01-08,364.280701
2013-01-09,366.675140
2013-01-10,368.344269
2013-01-11,367.604095
2013-01-14,359.288177
2013-01-15,360.122742
2013-01-16,355.284210
2013-01-17,353.361725
2013-01-18,349.978729
2013-01-22,349.164032
2013-01-23,368.354218
2013-01-24,374.668152
2013-01-25,374.399902
2013-01-28,372.939392
2013-01-29,374.404846
2013-01-30,374.479370
2013-01-31,375.403351
2014-01-02,552.963501
2014-01-03,548.929749
2014-01-06,555.049927
2014-01-07,565.750366
2014-01-08,566.927673
2014-01-09,561.468201
2014-01-10,561.438354
2014-01-13,557.861633
2014-01-14,570.986267
2014-01-15,570.598816
2014-01-16,574.374268
2014-01-17,571.547607
2014-01-21,578.090088
2014-01-22,578.745789
2014-01-23,576.301697
2014-01-24,558.283875
2014-01-27,547.056946
2014-01-28,557.876526
2014-01-29,549.883545
2014-01-30,564.026550
2014-01-31,586.669312
2015-01-02,521.937744
2015-01-05,511.057617
2015-01-06,499.212799
2015-01-07,498.357513
2015-01-08,499.928864
2015-01-09,493.454498
2015-01-12,489.854309
2015-01-13,493.464447
2015-01-14,498.128784
2015-01-15,499.043732
2015-01-16,505.299316
2015-01-20,504.125763
2015-01-21,515.204773
2015-01-22,531.465332
