Date,Adj Close
1974-01-02,0.466628
1974-01-03,0.472934
1974-01-04,0.472934
1974-01-07,0.472934
1974-01-08,0.454017
1974-01-09,0.454017
1974-01-10,0.454017
1974-01-11,0.454017
1974-01-14,0.454017
1974-01-15,0.454017
1974-01-16,0.454017
1974-01-17,0.454017
1974-01-18,0.454017
1974-01-21,0.454017
1974-01-22,0.454017
1974-01-23,0.454017
1974-01-24,0.466628
1974-01-25,0.479240
1974-01-28,0.479240
1974-01-29,0.466628
1974-01-30,0.466628
1974-01-31,0.466628
1975-01-02,0.359430
1975-01-03,0.365736
1975-01-06,0.365736
1975-01-07,0.365736
1975-01-08,0.365736
1975-01-09,0.365736
1975-01-10,0.365736
1975-01-13,0.365736
1975-01-14,0.365736
1975-01-15,0.365736
1975-01-16,0.372041
1975-01-17,0.378347
1975-01-20,0.397265
1975-01-21,0.397265
1975-01-22,0.390959
1975-01-23,0.397265
1975-01-24,0.416182
1975-01-27,0.416182
1975-01-28,0.416182
1975-01-29,0.416182
1975-01-30,0.428794
1975-01-31,0.428794
1976-01-02,0.554910
1976-01-05,0.554910
1976-01-06,0.554910
1976-01-07,0.561215
1976-01-08,0.573827
1976-01-09,0.573827
1976-01-12,0.586438
1976-01-13,0.586438
1976-01-14,0.586438
1976-01-15,0.592744
1976-01-16,0.599050
1976-01-19,0.599050
1976-01-20,0.599050
1976-01-21,0.605356
1976-01-22,0.592744
1976-01-23,0.605356
1976-01-26,0.624273
1976-01-27,0.630579
1976-01-28,0.630579
1976-01-29,0.617967
1976-01-30,0.630579
1977-01-03,0.674719
1977-01-04,0.662108
1977-01-05,0.668413
1977-01-06,0.681025
1977-01-07,0.693637
1977-01-10,0.712554
1977-01-11,0.706248
1977-01-12,0.706248
1977-01-13,0.706248
1977-01-14,0.699943
1977-01-17,0.687331
1977-01-18,0.693637
1977-01-19,0.693637
1977-01-20,0.693637
1977-01-21,0.687331
1977-01-24,0.699943
1977-01-25,0.706248
1977-01-26,0.706248
1977-01-27,0.712554
1977-01-28,0.718860
1977-01-31,0.718860
1978-01-03,0.807141
1978-01-04,0.813447
1978-01-05,0.813447
1978-01-06,0.781918
1978-01-09,0.756694
1978-01-10,0.781918
1978-01-11,0.769306
1978-01-12,0.781918
1978-01-13,0.775612
1978-01-16,0.781918
1978-01-17,0.781918
1978-01-18,0.781918
1978-01-19,0.763000
1978-01-20,0.763000
1978-01-23,0.756694
1978-01-24,0.750388
1978-01-25,0.756694
1978-01-26,0.756694
1978-01-27,0.756694
1978-01-30,0.756694
1978-01-31,0.756694
1979-01-02,0.769306
1979-01-03,0.763000
1979-01-04,0.769306
1979-01-05,0.763000
1979-01-08,0.763000
1979-01-09,0.794529
1979-01-10,0.794529
1979-01-11,0.781918
1979-01-12,0.788223
1979-01-15,0.794529
1979-01-16,0.800835
1979-01-17,0.794529
1979-01-18,0.794529
1979-01-19,0.807141
1979-01-22,0.807141
1979-01-23,0.794529
1979-01-24,0.813447
1979-01-25,0.794529
1979-01-26,0.807141
1979-01-29,0.794529
1979-01-30,0.788223
1979-01-31,0.781918
1980-01-02,0.756694
1980-01-03,0.763000
1980-01-04,0.763000
1980-01-07,0.769306
1980-01-08,0.781918
1980-01-09,0.769306
