Date,Adj Close
2001-01-02,97.159264
2001-01-03,98.863808
2001-01-04,98.863808
2001-01-05,109.091118
2001-01-08,107.386559
2001-01-09,101.419266
2001-01-10,103.977470
2001-01-11,105.682014
2001-01-12,126.136597
2001-01-16,136.363907
2001-01-17,153.409378
2001-01-18,158.523010
2001-01-19,160.227585
2001-01-22,163.636658
2001-01-23,173.863968
2001-01-24,190.909454
2001-01-25,177.273041
2001-01-26,163.636658
2001-01-29,165.341217
2001-01-30,161.932083
2001-01-31,161.932083
2002-01-02,73.363770
2002-01-03,81.000137
2002-01-04,85.363792
2002-01-07,85.909256
2002-01-08,81.818329
2002-01-09,92.181984
2002-01-10,88.091064
2002-01-11,86.727432
2002-01-14,78.272881
2002-01-15,77.181946
2002-01-16,74.181953
2002-01-17,68.454674
2002-01-18,63.272850
2002-01-22,57.272839
2002-01-23,56.454655
2002-01-24,63.272850
2002-01-25,66.000122
2002-01-28,63.000118
2002-01-29,61.636475
2002-01-30,63.000118
2002-01-31,62.454651
2003-01-02,4.465917
2003-01-03,4.329554
2003-01-06,4.806827
2003-01-07,6.562512
2003-01-08,5.957397
2003-01-09,6.025579
2003-01-10,5.821033
2003-01-13,6.051148
2003-01-14,5.514215
2003-01-15,5.224442
2003-01-16,5.173305
2003-01-17,4.576712
2003-01-21,4.176144
2003-01-22,3.826711
2003-01-23,3.519893
2003-01-24,3.306824
2003-01-27,2.693187
2003-01-28,3.136369
2003-01-29,2.803982
2003-01-30,2.607959
2003-01-31,2.982960
2004-01-02,24.571066
2004-01-05,24.715952
2004-01-06,24.639246
2004-01-07,25.056862
2004-01-08,26.369362
2004-01-09,31.423349
2004-01-12,29.948917
2004-01-13,28.977320
2004-01-14,30.511419
2004-01-15,30.366533
2004-01-16,30.784143
2004-01-20,31.056873
2004-01-21,30.315393
2004-01-22,28.977320
2004-01-23,28.423346
2004-01-26,29.744371
2004-01-27,29.113693
2004-01-28,29.284142
2004-01-29,28.977320
2004-01-30,28.048344
2005-01-03,36.835297
2005-01-04,36.127903
2005-01-05,35.377903
2005-01-06,35.676205
2005-01-07,35.292675
2005-01-10,35.983017
2005-01-11,35.599503
2005-01-12,35.786995
2005-01-13,34.977341
2005-01-14,35.343819
2005-01-18,35.931881
2005-01-19,35.804047
2005-01-20,35.701775
2005-01-21,35.650635
2005-01-24,35.284161
2005-01-25,34.951767
2005-01-26,35.173363
2005-01-27,35.403477
2005-01-28,34.943241
2005-01-31,35.744381
2006-01-03,35.309727
2006-01-04,36.179039
2006-01-05,36.860867
2006-01-06,37.065407
2006-01-09,37.593819
2006-01-10,37.431889
2006-01-11,38.284153
2006-01-12,38.633598
2006-01-13,39.196098
2006-01-17,39.519955
2006-01-18,39.690418
2006-01-19,40.346657
2006-01-20,39.323936
2006-01-23,39.375072
2006-01-24,39.690418
2006-01-25,39.929043
2006-01-26,39.724499
2006-01-27,40.397800
2006-01-30,40.159149
2006-01-31,39.997227
2007-01-03,64.244438
2007-01-04,65.795578
2007-01-05,64.917725
2007-01-08,64.764328
2007-01-09,66.630798
2007-01-10,68.054108
2007-01-11,70.201836
2007-01-12,69.826836
2007-01-16,69.946152
2007-01-17,69.545578
2007-01-18,67.789886
2007-01-19,70.747292
2007-01-22,69.681931
2007-01-23,70.730232
2007-01-24,70.755806
2007-01-25,70.184776
2007-01-26,69.622292
2007-01-29,69.843864
2007-01-30,71.224556
2007-01-31,71.650688
2008-01-02,84.051292
2008-01-03,84.903557
2008-01-04,80.684799
2008-01-07,75.681953
2008-01-08,74.821159
2008-01-09,73.355255
2008-01-10,74.940468
2008-01-11,73.960342
2008-01-14,73.653534
2008-01-15,71.556946
2008-01-16,69.162064
2008-01-17,65.198975
2008-01-18,63.349552
2008-01-22,61.491592
2008-01-23,60.750122
2008-01-24,66.127960
2008-01-25,64.414879
2008-01-28,65.250099
2008-01-29,62.778530
2008-01-30,62.130814
2008-01-31,64.372246
2009-01-02,49.056908
2009-01-05,50.514297
2009-01-06,53.599525
2009-01-07,49.508610
2009-01-08,50.531342
2009-01-09,49.423382
2009-01-12,47.403488
2009-01-13,48.034180
2009-01-14,44.940422
2009-01-15,44.838146
2009-01-16,45.775654
2009-01-20,41.582455
2009-01-21,45.375080
2009-01-22,43.201778
2009-01-23,44.241558
2009-01-26,45.340988
2009-01-27,45.477352
2009-01-28,48.937584
2009-01-29,47.863731
2009-01-30,45.468826
2010-01-04,93.375160
2010-01-05,92.505836
2010-01-06,93.349602
2010-01-07,91.440514
2010-01-08,90.997322
2010-01-11,91.747322
2010-01-12,88.031410
2010-01-13,87.852425
2010-01-14,88.738792
2010-01-15,87.025719
2010-01-19,88.576874
2010-01-20,88.167786
2010-01-21,88.099586
2010-01-22,84.392189
2010-01-25,85.304123
2010-01-26,84.767197
2010-01-27,84.588226
2010-01-28,83.318336
2010-01-29,82.014351
2011-01-03,71.130806
2011-01-04,70.184776
2011-01-05,70.602394
2011-01-06,69.886482
2011-01-07,70.031380
2011-01-10,73.193298
2011-01-11,74.241600
2011-01-12,74.565475
2011-01-13,74.190483
2011-01-14,74.752968
2011-01-18,75.639336
2011-01-19,73.721733
2011-01-20,72.554100
2011-01-21,72.545601
2011-01-24,75.681953
2011-01-25,74.948997
2011-01-26,74.616615
2011-01-27,74.727394
2011-01-28,75.699005
2011-01-31,75.358101
2012-01-03,86.284256
2012-01-04,85.994476
2012-01-05,89.275726
2012-01-06,89.420609
2012-01-09,91.832550
2012-01-10,94.108139
2012-01-11,95.011536
2012-01-12,95.949036
2012-01-13,95.931976
2012-01-17,96.716080
2012-01-18,96.264397
2012-01-19,96.818367
2012-01-20,98.966087
2012-01-23,98.020058
2012-01-24,98.846764
2012-01-25,100.466087
2012-01-26,102.102455
2012-01-27,103.150749
2012-01-30,101.761536
2012-01-31,102.238823
2013-01-02,183.247482
2013-01-03,180.775894
2013-01-04,183.460556
2013-01-07,186.460571
2013-01-08,183.417969
2013-01-09,185.659424
2013-01-10,185.608261
2013-01-11,185.557159
2013-01-14,184.125336
2013-01-15,184.764542
2013-01-16,184.491821
2013-01-17,186.221939
2013-01-18,187.466217
