Date,Adj Close
1981-01-02,0.027824
1981-01-05,0.027219
1981-01-06,0.026009
1981-01-07,0.024900
1981-01-08,0.024396
1981-01-09,0.025707
1981-01-12,0.025505
1981-01-13,0.024598
1981-01-14,0.024699
1981-01-15,0.025203
1981-01-16,0.025001
1981-01-19,0.026513
1981-01-20,0.025707
1981-01-21,0.026211
1981-01-22,0.026513
1981-01-23,0.026412
1981-01-26,0.026009
1981-01-27,0.025807
1981-01-28,0.025001
1981-01-29,0.024094
1981-01-30,0.022783
1982-01-04,0.017743
1982-01-05,0.016835
1982-01-06,0.016634
1982-01-07,0.015323
1982-01-08,0.016029
1982-01-11,0.015021
1982-01-12,0.014517
1982-01-13,0.014416
1982-01-14,0.015122
1982-01-15,0.016130
1982-01-18,0.016432
1982-01-19,0.016029
1982-01-20,0.016331
1982-01-21,0.016634
1982-01-22,0.016734
1982-01-25,0.016230
1982-01-26,0.015626
1982-01-27,0.015726
1982-01-28,0.016230
1982-01-29,0.016432
1983-01-03,0.022985
1983-01-04,0.024295
1983-01-05,0.024396
1983-01-06,0.023489
1983-01-07,0.022178
1983-01-10,0.023186
1983-01-11,0.023489
1983-01-12,0.024799
1983-01-13,0.024799
1983-01-14,0.026614
1983-01-17,0.027521
1983-01-18,0.026916
1983-01-19,0.027118
1983-01-20,0.030142
1983-01-21,0.030142
1983-01-24,0.028428
1983-01-25,0.029537
1983-01-26,0.030747
1983-01-27,0.032864
1983-01-28,0.033066
1983-01-31,0.032965
1984-01-03,0.020666
1984-01-04,0.022481
1984-01-05,0.022783
1984-01-06,0.022380
1984-01-09,0.021170
1984-01-10,0.022279
1984-01-11,0.022581
1984-01-12,0.022481
1984-01-13,0.021977
1984-01-16,0.022481
1984-01-17,0.023086
1984-01-18,0.023186
1984-01-19,0.023388
1984-01-20,0.023086
1984-01-23,0.023287
1984-01-24,0.021977
1984-01-25,0.021775
1984-01-26,0.022279
1984-01-27,0.021069
1984-01-30,0.019960
1984-01-31,0.019960
1985-01-02,0.022481
